LedgerID,PostingDateKey,AccountKey,StoreKey,CurrencyCode,Amount,Scenario,DocumentNumberHighCardinality
2024,20230418,2000,1,GBP,1328.02,Actual,DOC-2023-0002024
2025,20230804,4200,12,EUR,4134.82,Actual,DOC-2023-0002025
2026,20250103,1000,5,PLN,1418.69,Budget,DOC-2025-0002026
2027,20250331,3100,12,PLN,6731.4,Budget,DOC-2025-0002027
2028,20240427,1000,11,PLN,5084.2,Actual,DOC-2024-0002028
2029,20230420,1100,5,PLN,4275.62,Actual,DOC-2023-0002029
2030,20250617,2100,10,GBP,-8771.79,Actual,DOC-2025-0002030
2031,20220603,2000,11,PLN,6177.59,Actual,DOC-2022-0002031
2032,20220806,2000,9,PLN,2362.33,Actual,DOC-2022-0002032
2033,20251002,2000,10,USD,5174.86,Actual,DOC-2025-0002033
2034,20231202,5400,5,USD,-7595.5,Actual,DOC-2023-0002034
2035,20220908,2200,5,USD,-7811.73,Actual,DOC-2022-0002035
2036,20230411,3000,4,PLN,7889.48,Actual,DOC-2023-0002036
2037,20220502,1000,1,USD,3857.49,Actual,DOC-2022-0002037
2038,20221231,1200,9,PLN,5842.67,Budget,DOC-2022-0002038
2039,20220916,4300,12,PLN,-2973.75,Forecast,DOC-2022-0002039
2040,20240423,3000,12,EUR,8614.66,Actual,DOC-2024-0002040
2041,20231206,3100,5,USD,4780.66,Actual,DOC-2023-0002041
2042,20230228,5000,8,PLN,5264.93,Forecast,DOC-2023-0002042
2043,20231201,1300,8,GBP,6621.28,Actual,DOC-2023-0002043
2044,20250427,1200,5,USD,3178.93,Actual,DOC-2025-0002044
2045,20251209,5300,8,EUR,-8102.42,Actual,DOC-2025-0002045
2046,20240928,4100,7,EUR,8452.6,Forecast,DOC-2024-0002046
2047,20230716,5400,10,EUR,-5783.77,Budget,DOC-2023-0002047
2048,20250819,1200,11,USD,2000.94,Forecast,DOC-2025-0002048
2049,20250101,2000,5,USD,1235.16,Forecast,DOC-2025-0002049
2050,20231018,5400,10,PLN,-921.8,Budget,DOC-2023-0002050
2051,20240412,3100,8,PLN,6519.5,Actual,DOC-2024-0002051
2052,20251130,4000,2,GBP,2030.11,Forecast,DOC-2025-0002052
2053,20250820,1200,7,USD,396.23,Budget,DOC-2025-0002053
2054,20220402,4300,12,PLN,-1114.62,Forecast,DOC-2022-0002054
2055,20231213,1100,10,GBP,8294.57,Actual,DOC-2023-0002055
2056,20240806,5200,5,EUR,-6801.81,Actual,DOC-2024-0002056
2057,20220822,2200,5,USD,-1816.43,Actual,DOC-2022-0002057
2058,20220412,1300,2,EUR,3214.66,Actual,DOC-2022-0002058
2059,20240911,2100,1,GBP,-8554.62,Actual,DOC-2024-0002059
2060,20250706,1300,7,USD,6105.2,Actual,DOC-2025-0002060
2061,20240524,1200,1,PLN,8133.68,Actual,DOC-2024-0002061
2062,20220819,4200,1,USD,6965.6,Actual,DOC-2022-0002062
2063,20250222,5200,5,GBP,-3746.06,Actual,DOC-2025-0002063
2064,20231210,3000,1,EUR,4792.99,Forecast,DOC-2023-0002064
2065,20240929,4300,1,EUR,-2412.35,Actual,DOC-2024-0002065
2066,20251217,3000,2,EUR,6494.15,Actual,DOC-2025-0002066
2067,20250914,2000,2,USD,493.54,Budget,DOC-2025-0002067
2068,20220314,5400,7,USD,-4293.68,Actual,DOC-2022-0002068
2069,20240725,2200,8,GBP,-4060.27,Forecast,DOC-2024-0002069
2070,20230104,5400,4,USD,-1123.66,Forecast,DOC-2023-0002070
2071,20220626,5100,2,USD,-3273.81,Actual,DOC-2022-0002071
2072,20231031,5200,10,USD,-6536.65,Actual,DOC-2023-0002072
2073,20250124,1100,5,USD,4158.13,Actual,DOC-2025-0002073
2074,20240522,4000,10,USD,7608.98,Forecast,DOC-2024-0002074
2075,20220111,4200,9,USD,1234.47,Budget,DOC-2022-0002075
2076,20240503,4200,6,GBP,5012.62,Actual,DOC-2024-0002076
2077,20230819,5400,12,USD,-8546.83,Actual,DOC-2023-0002077
2078,20220615,1300,5,GBP,7946.69,Budget,DOC-2022-0002078
2079,20220514,5100,5,USD,-987.05,Forecast,DOC-2022-0002079
2080,20221014,3100,5,USD,3142.77,Actual,DOC-2022-0002080
2081,20230112,1000,5,USD,7372.26,Actual,DOC-2023-0002081
2082,20220410,5000,8,GBP,6350.12,Forecast,DOC-2022-0002082
2083,20240308,4300,9,GBP,-8473.01,Actual,DOC-2024-0002083
2084,20250131,5200,12,GBP,-93.74,Actual,DOC-2025-0002084
2085,20240518,3100,6,PLN,8862.49,Actual,DOC-2024-0002085
2086,20230915,4100,3,GBP,8146.72,Forecast,DOC-2023-0002086
2087,20220818,2200,6,EUR,-5058.96,Actual,DOC-2022-0002087
2088,20220710,1000,12,GBP,1765.94,Forecast,DOC-2022-0002088
2089,20220214,2200,11,EUR,-1108.25,Actual,DOC-2022-0002089
2090,20231119,5400,12,PLN,-976.74,Actual,DOC-2023-0002090
2091,20250824,2100,10,EUR,-8021.63,Actual,DOC-2025-0002091
2092,20240229,4000,10,GBP,1780.19,Actual,DOC-2024-0002092
2093,20220206,2000,3,EUR,878.26,Forecast,DOC-2022-0002093
2094,20230908,5000,2,EUR,5981.7,Actual,DOC-2023-0002094
2095,20240516,2100,3,PLN,-5229.34,Actual,DOC-2024-0002095
2096,20240725,5300,2,PLN,-7115.86,Budget,DOC-2024-0002096
2097,20230716,1100,12,USD,8754.16,Actual,DOC-2023-0002097
2098,20231127,5100,8,PLN,-770.79,Actual,DOC-2023-0002098
2099,20231103,4100,7,PLN,8413.92,Actual,DOC-2023-0002099
2100,20250101,1300,1,GBP,2374.92,Actual,DOC-2025-0002100
2101,20250801,1100,7,GBP,1890.07,Actual,DOC-2025-0002101
2102,20250412,3100,9,USD,7359.46,Actual,DOC-2025-0002102
2103,20251009,1000,5,PLN,8696.98,Actual,DOC-2025-0002103
2104,20251227,1200,7,PLN,2282.51,Actual,DOC-2025-0002104
2105,20240207,5000,6,PLN,282.42,Budget,DOC-2024-0002105
2106,20230924,4000,2,GBP,6906.58,Actual,DOC-2023-0002106
2107,20240807,3000,2,EUR,6806.04,Actual,DOC-2024-0002107
2108,20250508,4300,9,PLN,-1827.54,Actual,DOC-2025-0002108
2109,20250328,5300,8,USD,-6151.96,Forecast,DOC-2025-0002109
2110,20220129,5100,4,GBP,-3026.98,Budget,DOC-2022-0002110
2111,20230305,2100,1,EUR,-1676.53,Forecast,DOC-2023-0002111
2112,20220823,1000,11,PLN,8979.68,Actual,DOC-2022-0002112
2113,20230725,5400,3,GBP,-1631.06,Actual,DOC-2023-0002113
2114,20230705,4300,7,EUR,-7747.89,Forecast,DOC-2023-0002114
2115,20230902,2000,3,GBP,8078.93,Budget,DOC-2023-0002115
2116,20250523,1100,1,USD,7057.69,Actual,DOC-2025-0002116
2117,20241025,4100,7,GBP,3939.03,Forecast,DOC-2024-0002117
2118,20240808,5400,7,GBP,-451.08,Actual,DOC-2024-0002118
2119,20251112,5300,7,USD,-4693.24,Actual,DOC-2025-0002119
2120,20250304,5200,9,EUR,-3827.0,Actual,DOC-2025-0002120
2121,20230826,1000,4,GBP,6904.1,Actual,DOC-2023-0002121
2122,20250101,5400,10,USD,-2196.11,Actual,DOC-2025-0002122
2123,20241225,1200,3,PLN,6140.06,Forecast,DOC-2024-0002123
2124,20250913,5000,11,USD,4064.99,Actual,DOC-2025-0002124
2125,20240703,5100,9,USD,-6838.18,Budget,DOC-2024-0002125
2126,20220219,1100,4,USD,3485.91,Actual,DOC-2022-0002126
2127,20240222,5300,6,GBP,-690.23,Actual,DOC-2024-0002127
2128,20240617,4200,1,PLN,1233.39,Actual,DOC-2024-0002128
2129,20220409,2200,10,EUR,-4037.21,Actual,DOC-2022-0002129
2130,20231231,2100,1,GBP,-2976.94,Actual,DOC-2023-0002130
2131,20240221,5200,4,PLN,-1748.67,Budget,DOC-2024-0002131
2132,20220707,2200,11,PLN,-4318.25,Actual,DOC-2022-0002132
2133,20230826,2100,2,USD,-508.33,Actual,DOC-2023-0002133
2134,20220320,1000,1,GBP,750.0,Actual,DOC-2022-0002134
2135,20230309,5000,11,EUR,7310.7,Actual,DOC-2023-0002135
2136,20250719,4000,10,GBP,6391.48,Actual,DOC-2025-0002136
2137,20251207,5000,10,GBP,8599.61,Actual,DOC-2025-0002137
2138,20251123,1300,5,USD,978.97,Forecast,DOC-2025-0002138
2139,20240122,1000,8,USD,270.43,Actual,DOC-2024-0002139
2140,20241123,4100,2,GBP,5392.41,Actual,DOC-2024-0002140
2141,20230728,5200,12,USD,-4878.94,Actual,DOC-2023-0002141
2142,20250728,4000,10,PLN,350.73,Actual,DOC-2025-0002142
2143,20240729,5100,10,EUR,-5675.99,Actual,DOC-2024-0002143
2144,20221015,5300,11,GBP,-8422.94,Forecast,DOC-2022-0002144
2145,20230414,1000,8,PLN,6893.88,Forecast,DOC-2023-0002145
2146,20240106,4200,9,USD,4328.97,Forecast,DOC-2024-0002146
2147,20221105,5400,9,EUR,-4622.21,Actual,DOC-2022-0002147
2148,20230526,1200,1,PLN,6309.04,Actual,DOC-2023-0002148
2149,20251004,2200,12,GBP,-7399.04,Actual,DOC-2025-0002149
2150,20221027,5100,12,PLN,-1788.13,Actual,DOC-2022-0002150
2151,20230222,5200,7,PLN,-8868.74,Actual,DOC-2023-0002151
2152,20240914,5000,2,GBP,5737.23,Budget,DOC-2024-0002152
2153,20220701,3000,1,EUR,2992.29,Actual,DOC-2022-0002153
2154,20230126,2200,5,EUR,-5033.55,Actual,DOC-2023-0002154
2155,20250611,3100,12,USD,6584.21,Actual,DOC-2025-0002155
2156,20241030,4300,7,PLN,-3238.3,Forecast,DOC-2024-0002156
2157,20230126,4100,1,PLN,8537.2,Budget,DOC-2023-0002157
2158,20250905,5400,12,PLN,-2938.2,Actual,DOC-2025-0002158
2159,20251231,5100,1,GBP,-8326.59,Actual,DOC-2025-0002159
2160,20240404,2000,5,EUR,4790.18,Actual,DOC-2024-0002160
2161,20251020,1300,12,PLN,7823.54,Actual,DOC-2025-0002161
2162,20241129,3100,8,EUR,290.02,Actual,DOC-2024-0002162
2163,20250606,5100,12,GBP,-6197.86,Forecast,DOC-2025-0002163
2164,20220805,5400,12,EUR,-5978.5,Actual,DOC-2022-0002164
2165,20230822,1000,5,USD,2787.9,Budget,DOC-2023-0002165
2166,20250720,4300,1,USD,-4691.34,Actual,DOC-2025-0002166
2167,20250918,2000,10,GBP,4170.98,Forecast,DOC-2025-0002167
2168,20240217,4000,5,EUR,5738.14,Actual,DOC-2024-0002168
2169,20250324,4100,8,EUR,466.44,Budget,DOC-2025-0002169
2170,20251030,2200,8,GBP,-8416.69,Actual,DOC-2025-0002170
2171,20240507,5200,2,USD,-3961.03,Actual,DOC-2024-0002171
2172,20230625,3000,3,USD,6158.25,Actual,DOC-2023-0002172
2173,20230901,4100,7,EUR,5446.29,Actual,DOC-2023-0002173
2174,20221205,4300,2,GBP,-5598.21,Actual,DOC-2022-0002174
2175,20230911,4000,6,GBP,6612.49,Budget,DOC-2023-0002175
2176,20241211,1200,10,USD,7542.69,Budget,DOC-2024-0002176
2177,20231219,2000,8,GBP,7142.34,Budget,DOC-2023-0002177
2178,20250624,5100,5,EUR,-5360.88,Actual,DOC-2025-0002178
2179,20230807,2200,2,USD,-3912.85,Budget,DOC-2023-0002179
2180,20220102,1300,7,GBP,7443.01,Actual,DOC-2022-0002180
2181,20220411,5200,1,GBP,-5065.48,Actual,DOC-2022-0002181
2182,20230903,4000,1,USD,5014.2,Actual,DOC-2023-0002182
2183,20240622,4200,11,USD,8496.31,Budget,DOC-2024-0002183
2184,20240423,5000,1,GBP,6672.14,Budget,DOC-2024-0002184
2185,20240418,5100,5,GBP,-71.04,Actual,DOC-2024-0002185
2186,20220122,1300,12,USD,1766.67,Actual,DOC-2022-0002186
2187,20251223,2000,8,PLN,4130.62,Actual,DOC-2025-0002187
2188,20231124,4300,4,GBP,-5433.49,Actual,DOC-2023-0002188
2189,20250924,3100,5,GBP,116.98,Budget,DOC-2025-0002189
2190,20220828,1300,6,PLN,1266.8,Actual,DOC-2022-0002190
2191,20220921,3100,4,PLN,646.53,Budget,DOC-2022-0002191
2192,20240927,1100,2,PLN,8914.81,Actual,DOC-2024-0002192
2193,20250923,4000,1,EUR,3346.91,Actual,DOC-2025-0002193
2194,20240709,2000,11,EUR,7749.87,Actual,DOC-2024-0002194
2195,20250904,1000,10,PLN,3999.47,Actual,DOC-2025-0002195
2196,20221117,4200,4,EUR,7691.08,Forecast,DOC-2022-0002196
2197,20250714,4300,2,GBP,-4287.24,Actual,DOC-2025-0002197
2198,20250316,5100,2,GBP,-4185.54,Actual,DOC-2025-0002198
2199,20220514,1100,11,GBP,5010.43,Actual,DOC-2022-0002199
2200,20220807,4200,10,USD,4751.19,Actual,DOC-2022-0002200
2201,20251213,5000,8,GBP,7605.54,Actual,DOC-2025-0002201
2202,20250926,3100,9,GBP,8742.06,Actual,DOC-2025-0002202
2203,20240905,5100,11,GBP,-8253.04,Actual,DOC-2024-0002203
2204,20250211,1100,12,EUR,4404.35,Actual,DOC-2025-0002204
2205,20240707,2200,1,PLN,-2622.37,Forecast,DOC-2024-0002205
2206,20231127,3000,12,USD,2534.37,Actual,DOC-2023-0002206
2207,20220826,4200,10,EUR,4373.95,Actual,DOC-2022-0002207
2208,20240727,5100,1,USD,-3293.54,Forecast,DOC-2024-0002208
2209,20220129,2200,4,GBP,-6988.45,Actual,DOC-2022-0002209
2210,20250108,3000,9,GBP,2969.07,Budget,DOC-2025-0002210
2211,20240327,5300,4,PLN,-5133.23,Actual,DOC-2024-0002211
2212,20241030,3100,2,GBP,617.18,Actual,DOC-2024-0002212
2213,20220425,5300,11,PLN,-3077.87,Budget,DOC-2022-0002213
2214,20220519,4200,11,EUR,5024.02,Actual,DOC-2022-0002214
2215,20241011,2200,9,EUR,-4079.58,Actual,DOC-2024-0002215
2216,20240904,2000,8,PLN,1696.11,Forecast,DOC-2024-0002216
2217,20230316,2100,1,PLN,-1802.34,Actual,DOC-2023-0002217
2218,20250124,5300,1,USD,-869.4,Actual,DOC-2025-0002218
2219,20231221,2000,5,EUR,3450.41,Actual,DOC-2023-0002219
2220,20240909,4200,3,GBP,4666.57,Actual,DOC-2024-0002220
2221,20250916,5100,5,EUR,-5728.07,Actual,DOC-2025-0002221
2222,20220610,2100,8,PLN,-4588.23,Actual,DOC-2022-0002222
2223,20220126,4100,2,EUR,4124.7,Actual,DOC-2022-0002223
2224,20230311,4300,11,PLN,-3099.26,Forecast,DOC-2023-0002224
2225,20230525,4000,10,EUR,474.39,Actual,DOC-2023-0002225
2226,20251012,5400,4,USD,-1934.35,Actual,DOC-2025-0002226
2227,20220926,3100,10,USD,753.43,Actual,DOC-2022-0002227
2228,20250516,1100,4,PLN,3098.83,Actual,DOC-2025-0002228
2229,20250221,5400,4,USD,-1688.43,Budget,DOC-2025-0002229
2230,20230315,1200,9,PLN,4185.77,Actual,DOC-2023-0002230
2231,20220418,5000,5,PLN,8430.6,Forecast,DOC-2022-0002231
2232,20231219,5100,9,EUR,-1045.01,Actual,DOC-2023-0002232
2233,20241209,3000,8,EUR,7415.01,Actual,DOC-2024-0002233
2234,20221123,1300,1,GBP,3945.4,Actual,DOC-2022-0002234
2235,20230209,4000,7,EUR,4925.53,Actual,DOC-2023-0002235
2236,20230608,5200,6,PLN,-3255.67,Actual,DOC-2023-0002236
2237,20220320,5100,3,USD,-7981.06,Actual,DOC-2022-0002237
2238,20250421,3000,1,USD,7228.52,Actual,DOC-2025-0002238
2239,20230917,4300,11,GBP,-2073.31,Actual,DOC-2023-0002239
2240,20231226,4000,3,EUR,2256.12,Actual,DOC-2023-0002240
2241,20241005,1300,3,EUR,908.84,Actual,DOC-2024-0002241
2242,20230205,3100,4,USD,1144.59,Forecast,DOC-2023-0002242
2243,20240731,4200,2,PLN,8082.23,Actual,DOC-2024-0002243
2244,20220312,5400,1,PLN,-8899.95,Actual,DOC-2022-0002244
2245,20230222,5200,7,GBP,-4007.12,Actual,DOC-2023-0002245
2246,20231130,3100,1,EUR,5970.59,Actual,DOC-2023-0002246
2247,20250424,5000,4,PLN,6795.23,Actual,DOC-2025-0002247
2248,20240410,2000,4,EUR,8581.63,Actual,DOC-2024-0002248
2249,20240523,5400,7,EUR,-1840.59,Forecast,DOC-2024-0002249
2250,20220701,5400,11,USD,-672.75,Forecast,DOC-2022-0002250
2251,20220607,5300,3,USD,-1279.06,Actual,DOC-2022-0002251
2252,20241024,5400,6,GBP,-2153.95,Forecast,DOC-2024-0002252
2253,20230503,2100,9,GBP,-7345.03,Forecast,DOC-2023-0002253
2254,20221128,4100,9,EUR,6090.45,Actual,DOC-2022-0002254
2255,20240917,5200,1,GBP,-4915.32,Actual,DOC-2024-0002255
2256,20230311,4200,6,PLN,5867.02,Actual,DOC-2023-0002256
2257,20241130,3100,2,EUR,7237.69,Actual,DOC-2024-0002257
2258,20240123,5200,3,GBP,-7953.19,Actual,DOC-2024-0002258
2259,20230811,5000,3,USD,7003.58,Budget,DOC-2023-0002259
2260,20220407,1200,5,USD,1245.88,Actual,DOC-2022-0002260
2261,20230307,4300,12,EUR,-89.59,Budget,DOC-2023-0002261
2262,20250211,2200,2,GBP,-1730.29,Actual,DOC-2025-0002262
2263,20240929,2200,9,PLN,-5584.45,Actual,DOC-2024-0002263
2264,20250504,4300,1,GBP,-6502.56,Actual,DOC-2025-0002264
2265,20230401,5100,2,PLN,-8956.6,Actual,DOC-2023-0002265
2266,20240308,5400,7,USD,-8490.29,Budget,DOC-2024-0002266
2267,20220312,4100,8,GBP,628.84,Forecast,DOC-2022-0002267
2268,20230926,5200,12,PLN,-2693.79,Actual,DOC-2023-0002268
2269,20240512,1100,3,EUR,1308.59,Actual,DOC-2024-0002269
2270,20251124,1100,7,GBP,1954.96,Actual,DOC-2025-0002270
2271,20221006,5200,12,EUR,-5425.89,Actual,DOC-2022-0002271
2272,20250515,3100,10,PLN,8569.7,Actual,DOC-2025-0002272
2273,20240622,5400,8,USD,-7766.44,Actual,DOC-2024-0002273
2274,20221125,4300,12,EUR,-1081.78,Actual,DOC-2022-0002274
2275,20220901,1000,5,EUR,5114.5,Actual,DOC-2022-0002275
2276,20250113,2000,6,GBP,1608.71,Actual,DOC-2025-0002276
2277,20251223,2200,9,EUR,-2353.64,Forecast,DOC-2025-0002277
2278,20220313,5400,9,EUR,-4706.19,Budget,DOC-2022-0002278
2279,20250130,1300,4,PLN,6340.29,Actual,DOC-2025-0002279
2280,20220509,5400,1,USD,-8325.99,Forecast,DOC-2022-0002280
2281,20250125,1000,5,PLN,3166.04,Actual,DOC-2025-0002281
2282,20231116,2200,11,USD,-7282.69,Budget,DOC-2023-0002282
2283,20240829,3000,3,USD,8724.33,Actual,DOC-2024-0002283
2284,20251005,3100,3,PLN,6403.77,Actual,DOC-2025-0002284
2285,20230801,1300,3,USD,4246.65,Actual,DOC-2023-0002285
2286,20240109,3100,1,USD,7775.22,Actual,DOC-2024-0002286
2287,20250224,1200,11,GBP,7169.67,Actual,DOC-2025-0002287
2288,20221126,2000,12,EUR,2915.82,Actual,DOC-2022-0002288
2289,20250308,5000,7,EUR,4025.48,Budget,DOC-2025-0002289
2290,20230509,4200,1,PLN,118.03,Actual,DOC-2023-0002290
2291,20240312,2100,1,GBP,-1088.95,Actual,DOC-2024-0002291
2292,20220831,2100,3,EUR,-5786.97,Actual,DOC-2022-0002292
2293,20240509,4000,3,GBP,5291.78,Actual,DOC-2024-0002293
2294,20220510,5100,11,EUR,-7163.78,Budget,DOC-2022-0002294
2295,20230831,3000,1,PLN,5555.56,Budget,DOC-2023-0002295
2296,20240715,4300,7,USD,-5889.0,Budget,DOC-2024-0002296
2297,20250125,4200,4,PLN,8143.04,Actual,DOC-2025-0002297
2298,20230401,5100,8,USD,-1465.7,Actual,DOC-2023-0002298
2299,20240321,3000,6,GBP,372.13,Budget,DOC-2024-0002299
2300,20240527,4200,2,EUR,4857.2,Actual,DOC-2024-0002300
2301,20230610,3100,11,GBP,4711.39,Actual,DOC-2023-0002301
2302,20220722,1300,5,USD,3202.41,Forecast,DOC-2022-0002302
2303,20221215,5000,10,EUR,6680.81,Actual,DOC-2022-0002303
2304,20240203,4000,1,GBP,2523.86,Actual,DOC-2024-0002304
2305,20220614,5100,2,USD,-5074.58,Actual,DOC-2022-0002305
2306,20230126,5300,1,EUR,-3359.74,Actual,DOC-2023-0002306
2307,20250512,4300,6,EUR,-6279.18,Actual,DOC-2025-0002307
2308,20250929,1100,1,GBP,3410.02,Actual,DOC-2025-0002308
2309,20230719,4100,11,GBP,2283.14,Budget,DOC-2023-0002309
2310,20241116,5000,10,USD,2975.85,Forecast,DOC-2024-0002310
2311,20250817,1100,5,EUR,1610.85,Actual,DOC-2025-0002311
2312,20240607,2200,7,USD,-2446.87,Actual,DOC-2024-0002312
2313,20220102,2000,9,GBP,8527.43,Actual,DOC-2022-0002313
2314,20230101,5300,10,USD,-1680.42,Actual,DOC-2023-0002314
2315,20231106,3100,4,PLN,5989.78,Actual,DOC-2023-0002315
2316,20240715,1300,10,USD,3110.22,Actual,DOC-2024-0002316
2317,20240906,4000,12,PLN,2330.9,Forecast,DOC-2024-0002317
2318,20241003,4200,11,PLN,8809.44,Actual,DOC-2024-0002318
2319,20251009,1100,9,USD,8524.69,Budget,DOC-2025-0002319
2320,20220116,5400,4,GBP,-7105.39,Actual,DOC-2022-0002320
2321,20250919,4000,7,GBP,7372.31,Budget,DOC-2025-0002321
2322,20221104,1200,7,PLN,2820.47,Actual,DOC-2022-0002322
2323,20220929,5100,12,GBP,-3131.57,Actual,DOC-2022-0002323
2324,20221024,1200,7,PLN,804.09,Budget,DOC-2022-0002324
2325,20250329,1200,2,EUR,6991.2,Budget,DOC-2025-0002325
2326,20220323,3000,3,EUR,4393.35,Actual,DOC-2022-0002326
2327,20240316,4300,6,USD,-1830.26,Actual,DOC-2024-0002327
2328,20230911,5000,10,PLN,6193.99,Actual,DOC-2023-0002328
2329,20251120,2200,2,PLN,-6200.66,Actual,DOC-2025-0002329
2330,20240929,3000,6,GBP,5404.81,Actual,DOC-2024-0002330
2331,20231030,2200,2,GBP,-7135.08,Actual,DOC-2023-0002331
2332,20240724,2100,1,EUR,-781.96,Forecast,DOC-2024-0002332
2333,20220627,4000,6,GBP,6010.77,Budget,DOC-2022-0002333
2334,20230921,5000,7,PLN,2786.68,Actual,DOC-2023-0002334
2335,20220626,5400,4,EUR,-2764.78,Forecast,DOC-2022-0002335
2336,20241016,4100,1,EUR,7043.3,Forecast,DOC-2024-0002336
2337,20240128,4200,3,EUR,7359.63,Actual,DOC-2024-0002337
2338,20221102,5400,8,EUR,-1238.08,Actual,DOC-2022-0002338
2339,20220719,5000,6,GBP,6212.6,Forecast,DOC-2022-0002339
2340,20230503,1200,9,GBP,5003.65,Actual,DOC-2023-0002340
2341,20221227,1300,3,GBP,986.75,Actual,DOC-2022-0002341
2342,20240729,3000,7,PLN,2094.05,Actual,DOC-2024-0002342
2343,20221218,1300,3,EUR,8769.32,Actual,DOC-2022-0002343
2344,20240607,1100,4,GBP,3939.83,Actual,DOC-2024-0002344
2345,20250615,1300,8,PLN,2025.03,Forecast,DOC-2025-0002345
2346,20250212,4000,4,GBP,2431.99,Actual,DOC-2025-0002346
2347,20230509,2000,9,GBP,8974.24,Forecast,DOC-2023-0002347
2348,20230917,5000,7,PLN,5974.45,Actual,DOC-2023-0002348
2349,20220411,1300,8,EUR,8480.5,Actual,DOC-2022-0002349
2350,20240320,5000,4,GBP,4651.53,Actual,DOC-2024-0002350
2351,20221230,2200,5,EUR,-7670.08,Budget,DOC-2022-0002351
2352,20220307,4000,3,USD,8640.67,Actual,DOC-2022-0002352
2353,20251124,4300,5,EUR,-344.76,Forecast,DOC-2025-0002353
2354,20230103,4300,3,EUR,-3360.02,Actual,DOC-2023-0002354
2355,20230430,2100,3,EUR,-8336.63,Actual,DOC-2023-0002355
2356,20250214,1300,12,GBP,7612.39,Actual,DOC-2025-0002356
2357,20240804,2200,11,USD,-1699.78,Actual,DOC-2024-0002357
2358,20251025,3100,12,GBP,1646.12,Actual,DOC-2025-0002358
2359,20251223,4100,5,USD,8457.31,Actual,DOC-2025-0002359
2360,20230620,4100,4,EUR,5753.05,Actual,DOC-2023-0002360
2361,20220902,4100,2,EUR,6142.24,Actual,DOC-2022-0002361
2362,20230123,5000,2,PLN,8466.44,Forecast,DOC-2023-0002362
2363,20240516,4300,9,USD,-8221.11,Actual,DOC-2024-0002363
2364,20230906,4300,3,EUR,-7525.16,Actual,DOC-2023-0002364
2365,20220109,1000,1,USD,2700.62,Actual,DOC-2022-0002365
2366,20230324,2000,8,PLN,4558.17,Budget,DOC-2023-0002366
2367,20220403,5300,5,PLN,-8879.97,Actual,DOC-2022-0002367
2368,20220809,1100,6,GBP,3071.14,Actual,DOC-2022-0002368
2369,20250911,5000,10,USD,6623.54,Actual,DOC-2025-0002369
2370,20250922,5000,5,PLN,3071.16,Actual,DOC-2025-0002370
2371,20231012,5400,1,USD,-4043.62,Actual,DOC-2023-0002371
2372,20220728,2000,8,GBP,7657.73,Actual,DOC-2022-0002372
2373,20250608,5100,7,EUR,-1176.7,Actual,DOC-2025-0002373
2374,20240120,5100,4,GBP,-8372.08,Forecast,DOC-2024-0002374
2375,20241117,5100,5,PLN,-3384.21,Actual,DOC-2024-0002375
2376,20251009,4300,5,EUR,-7224.03,Actual,DOC-2025-0002376
2377,20250307,1200,1,GBP,8018.31,Actual,DOC-2025-0002377
2378,20230910,4300,3,EUR,-1081.43,Actual,DOC-2023-0002378
2379,20220131,5200,11,USD,-419.08,Forecast,DOC-2022-0002379
2380,20240713,2000,6,USD,7204.22,Budget,DOC-2024-0002380
2381,20240822,4200,9,GBP,8117.56,Actual,DOC-2024-0002381
2382,20250226,3000,9,GBP,4272.13,Actual,DOC-2025-0002382
2383,20240618,5100,10,PLN,-5057.52,Actual,DOC-2024-0002383
2384,20240818,3000,10,EUR,775.49,Budget,DOC-2024-0002384
2385,20220828,5200,3,USD,-7786.77,Actual,DOC-2022-0002385
2386,20250914,3000,2,GBP,7094.71,Actual,DOC-2025-0002386
2387,20230126,4300,2,PLN,-7691.91,Actual,DOC-2023-0002387
2388,20230415,2000,11,EUR,6995.32,Actual,DOC-2023-0002388
2389,20221118,5000,3,USD,2423.09,Forecast,DOC-2022-0002389
2390,20220310,1100,2,PLN,7258.89,Forecast,DOC-2022-0002390
2391,20220711,5000,4,PLN,6966.06,Actual,DOC-2022-0002391
2392,20251206,1100,12,PLN,2566.67,Actual,DOC-2025-0002392
2393,20230802,5300,6,EUR,-6709.85,Actual,DOC-2023-0002393
2394,20241117,5100,11,PLN,-1898.13,Actual,DOC-2024-0002394
2395,20220330,2100,7,EUR,-5432.55,Budget,DOC-2022-0002395
2396,20230915,5000,10,USD,8394.56,Actual,DOC-2023-0002396
2397,20220124,5300,12,GBP,-2421.49,Actual,DOC-2022-0002397
2398,20220127,5000,7,GBP,6138.96,Forecast,DOC-2022-0002398
2399,20221015,4100,6,GBP,8767.86,Actual,DOC-2022-0002399
2400,20230708,4000,11,PLN,4588.45,Actual,DOC-2023-0002400
2401,20230426,1300,11,EUR,1225.15,Actual,DOC-2023-0002401
2402,20240109,5000,1,USD,2123.24,Actual,DOC-2024-0002402
2403,20251211,3000,9,GBP,670.63,Actual,DOC-2025-0002403
2404,20230422,3100,4,EUR,1922.98,Budget,DOC-2023-0002404
2405,20240924,2000,10,GBP,697.55,Actual,DOC-2024-0002405
2406,20230414,4000,2,PLN,908.01,Actual,DOC-2023-0002406
2407,20220827,3100,3,GBP,8623.19,Actual,DOC-2022-0002407
2408,20250703,4200,7,USD,8168.28,Actual,DOC-2025-0002408
