BudgetID,MonthStartDateKey,StoreKey,ProductCategoryKey,BudgetSalesAmount,BudgetGrossMarginAmount,BudgetUnits
3046,20250701,4,4,46309.11,11920.48,971
3047,20250701,4,5,73972.33,22298.99,139
3048,20250701,4,6,68687.29,32958.29,577
3049,20250701,5,1,36349.12,17154.76,591
3050,20250701,5,2,28708.22,12014.81,832
3051,20250701,5,3,67311.89,19839.79,351
3052,20250701,5,4,79770.35,25738.86,746
3053,20250701,5,5,46461.19,21431.22,715
3054,20250701,5,6,57980.48,13311.51,335
3055,20250701,6,1,17286.8,4370.46,195
3056,20250701,6,2,60719.33,20944.09,415
3057,20250701,6,3,70474.57,19563.79,556
3058,20250701,6,4,10850.87,2652.24,667
3059,20250701,6,5,32326.62,8874.02,679
3060,20250701,6,6,42842.63,13739.18,251
3061,20250701,7,1,53173.91,24020.79,683
3062,20250701,7,2,61200.1,15606.76,750
3063,20250701,7,3,16200.08,6104.07,759
3064,20250701,7,4,56679.82,23134.33,373
3065,20250701,7,5,54483.38,25975.65,991
3066,20250701,7,6,59237.36,28089.53,607
3067,20250701,8,1,19402.76,9061.14,121
3068,20250701,8,2,56939.21,18487.57,962
3069,20250701,8,3,25884.21,9056.78,476
3070,20250701,8,4,21301.71,5950.96,739
3071,20250701,8,5,18069.96,4116.58,149
3072,20250701,8,6,17354.48,4943.07,273
3073,20250701,9,1,16760.82,5942.01,297
3074,20250701,9,2,63967.3,29770.09,653
3075,20250701,9,3,25716.54,11684.63,980
3076,20250701,9,4,50398.98,11836.18,957
3077,20250701,9,5,62156.0,17991.28,966
3078,20250701,9,6,23330.61,7179.25,847
3079,20250701,10,1,15420.48,7320.31,1154
3080,20250701,10,2,75521.32,27298.89,770
3081,20250701,10,3,21132.42,9304.46,1136
3082,20250701,10,4,24239.51,8979.49,635
3083,20250701,10,5,40912.47,12590.31,957
3084,20250701,10,6,76758.1,18213.88,802
3085,20250701,11,1,26299.65,12498.91,505
3086,20250701,11,2,48667.76,22640.31,466
3087,20250701,11,3,33907.73,12901.02,237
3088,20250701,11,4,9303.07,2438.96,1153
3089,20250701,11,5,66397.33,24247.41,744
3090,20250701,11,6,29541.1,8494.58,1058
3091,20250701,12,1,19261.44,5330.58,846
3092,20250701,12,2,64452.85,28305.06,650
3093,20250701,12,3,53781.67,15601.09,129
3094,20250701,12,4,50016.78,22609.39,295
3095,20250701,12,5,44041.04,10600.56,797
3096,20250701,12,6,19232.96,6878.15,462
3097,20250801,1,1,31715.38,9288.82,1067
3098,20250801,1,2,49711.79,16279.26,608
3099,20250801,1,3,14493.72,4501.37,1124
3100,20250801,1,4,59325.28,15308.25,502
3101,20250801,1,5,27436.24,12353.97,201
3102,20250801,1,6,36989.09,8268.53,1151
3103,20250801,2,1,49109.1,18483.56,1043
3104,20250801,2,2,47623.3,12768.12,1164
3105,20250801,2,3,40725.26,14811.22,476
3106,20250801,2,4,44994.09,17303.94,933
3107,20250801,2,5,51568.08,18746.24,899
3108,20250801,2,6,39077.3,10410.88,1077
3109,20250801,3,1,63236.49,17083.04,110
3110,20250801,3,2,69746.26,27416.08,604
3111,20250801,3,3,29043.81,9848.21,250
3112,20250801,3,4,36089.16,8183.75,347
3113,20250801,3,5,25148.44,7818.8,542
3114,20250801,3,6,43318.56,17991.01,779
3115,20250801,4,1,42047.8,18093.87,108
3116,20250801,4,2,60411.34,24451.36,713
3117,20250801,4,3,21502.91,9918.97,164
3118,20250801,4,4,29596.17,12954.5,401
3119,20250801,4,5,37759.33,11811.86,1198
3120,20250801,4,6,44440.64,11132.66,883
3121,20250801,5,1,19509.31,6651.13,401
3122,20250801,5,2,67759.44,29352.7,200
3123,20250801,5,3,36943.63,16348.44,637
3124,20250801,5,4,30516.78,7006.25,1075
3125,20250801,5,5,22333.8,5959.13,1173
3126,20250801,5,6,21220.12,4826.82,325
3127,20250801,6,1,45312.49,19799.8,176
3128,20250801,6,2,28574.92,10897.9,1181
3129,20250801,6,3,33927.13,9688.28,295
3130,20250801,6,4,13912.32,5850.72,693
3131,20250801,6,5,42204.21,13693.92,306
3132,20250801,6,6,39045.89,14573.18,273
3133,20250801,7,1,68523.35,16586.29,645
3134,20250801,7,2,31398.18,14207.3,1069
3135,20250801,7,3,26170.87,8119.19,550
3136,20250801,7,4,64303.31,30053.62,499
3137,20250801,7,5,32366.46,14916.99,1145
3138,20250801,7,6,48926.85,21103.24,884
3139,20250801,8,1,39511.92,11860.91,1157
3140,20250801,8,2,30051.47,9257.01,889
3141,20250801,8,3,14147.47,3696.14,768
3142,20250801,8,4,39257.71,13915.45,881
3143,20250801,8,5,24022.29,8150.5,244
3144,20250801,8,6,12086.03,4894.15,335
3145,20250801,9,1,55799.42,19995.24,363
3146,20250801,9,2,35539.24,14115.76,790
3147,20250801,9,3,42866.72,19902.36,333
3148,20250801,9,4,56466.11,20357.75,974
3149,20250801,9,5,31478.07,13406.37,514
3150,20250801,9,6,49412.82,14913.54,279
3151,20250801,10,1,52685.05,20471.8,646
3152,20250801,10,2,48606.99,14214.43,868
3153,20250801,10,3,43757.69,13081.63,1123
3154,20250801,10,4,38618.6,16613.75,714
3155,20250801,10,5,53091.88,17574.5,455
3156,20250801,10,6,49369.58,11888.42,424
3157,20250801,11,1,24022.74,11178.68,276
3158,20250801,11,2,15325.98,3970.27,1048
3159,20250801,11,3,37705.5,16048.98,396
3160,20250801,11,4,51799.18,14583.54,263
3161,20250801,11,5,35489.27,12648.07,909
3162,20250801,11,6,58082.69,26074.59,141
3163,20250801,12,1,68933.46,29808.26,310
3164,20250801,12,2,34283.26,10304.99,1191
3165,20250801,12,3,33200.6,13512.67,920
3166,20250801,12,4,32898.91,7572.27,766
3167,20250801,12,5,14470.48,3678.78,621
3168,20250801,12,6,43921.45,14458.53,249
3169,20250901,1,1,43126.74,17976.86,776
3170,20250901,1,2,43871.77,10505.71,116
3171,20250901,1,3,43495.63,16356.57,711
3172,20250901,1,4,9905.46,3326.29,345
3173,20250901,1,5,36660.76,15697.7,348
3174,20250901,1,6,50536.81,23112.22,339
3175,20250901,2,1,46413.44,20608.69,915
3176,20250901,2,2,62228.33,15499.31,198
3177,20250901,2,3,24056.07,8027.24,298
3178,20250901,2,4,14873.36,6790.76,983
3179,20250901,2,5,70112.73,28042.2,653
3180,20250901,2,6,15901.41,4516.72,353
3181,20250901,3,1,36347.29,12762.53,285
3182,20250901,3,2,63053.52,23168.62,1099
3183,20250901,3,3,63985.32,20569.87,822
3184,20250901,3,4,12794.81,3111.72,621
3185,20250901,3,5,63816.69,28305.15,914
3186,20250901,3,6,29424.27,8793.89,542
3187,20250901,4,1,42620.69,19856.88,471
3188,20250901,4,2,39823.96,14123.83,916
3189,20250901,4,3,43459.57,10143.44,595
3190,20250901,4,4,31751.1,12749.41,160
3191,20250901,4,5,53020.07,12627.26,341
3192,20250901,4,6,13696.72,3633.6,860
3193,20250901,5,1,61724.41,14639.17,192
3194,20250901,5,2,12400.88,4711.92,1190
3195,20250901,5,3,42417.45,13780.83,841
3196,20250901,5,4,68530.89,27150.94,720
3197,20250901,5,5,55706.29,19607.79,716
3198,20250901,5,6,56779.4,15169.38,209
3199,20250901,6,1,26361.37,11540.04,753
3200,20250901,6,2,57254.5,15997.52,103
3201,20250901,6,3,28965.06,6480.25,217
3202,20250901,6,4,52911.23,21434.5,267
3203,20250901,6,5,59339.16,15798.99,505
3204,20250901,6,6,20224.05,5971.57,723
3205,20250901,7,1,10984.95,4652.42,1023
3206,20250901,7,2,40408.35,13733.48,1062
3207,20250901,7,3,41620.33,16860.5,995
3208,20250901,7,4,63709.22,25855.01,984
3209,20250901,7,5,55271.33,21812.41,558
3210,20250901,7,6,53473.77,25063.48,249
3211,20250901,8,1,41034.55,17288.44,186
3212,20250901,8,2,36081.6,17134.76,443
3213,20250901,8,3,35268.27,13462.54,733
3214,20250901,8,4,32853.45,11083.69,1095
3215,20250901,8,5,47368.42,16378.65,512
3216,20250901,8,6,34743.87,13882.81,456
3217,20250901,9,1,19204.75,7577.94,440
3218,20250901,9,2,20565.24,7693.55,1141
3219,20250901,9,3,49482.17,11291.98,340
3220,20250901,9,4,45732.7,13263.98,253
3221,20250901,9,5,38100.75,9792.94,859
3222,20250901,9,6,10242.12,2944.12,1111
3223,20250901,10,1,48779.6,17238.37,1110
3224,20250901,10,2,52178.25,16329.29,439
3225,20250901,10,3,53918.85,14615.31,349
3226,20250901,10,4,62298.58,24251.91,1198
3227,20250901,10,5,53850.13,24464.61,899
3228,20250901,10,6,49592.27,20412.37,1112
3229,20250901,11,1,35891.11,11672.06,145
3230,20250901,11,2,16979.06,5117.34,563
3231,20250901,11,3,19786.18,7718.07,1150
3232,20250901,11,4,14139.06,6394.15,1056
3233,20250901,11,5,16817.21,7657.78,89
3234,20250901,11,6,26573.01,5927.02,320
3235,20250901,12,1,20503.9,8474.6,236
3236,20250901,12,2,33089.07,12988.55,1147
3237,20250901,12,3,22279.68,7356.31,878
3238,20250901,12,4,22096.49,8328.42,850
3239,20250901,12,5,25562.85,9649.54,257
3240,20250901,12,6,66633.99,28931.4,447
3241,20251001,1,1,9165.23,3418.78,865
3242,20251001,1,2,52268.85,16496.98,164
3243,20251001,1,3,47271.0,14170.21,599
3244,20251001,1,4,12265.25,2880.35,259
3245,20251001,1,5,54861.53,16387.22,492
3246,20251001,1,6,39688.32,16384.31,414
3247,20251001,2,1,53826.12,24419.25,1018
3248,20251001,2,2,18226.53,5672.0,526
3249,20251001,2,3,63998.98,21907.78,166
3250,20251001,2,4,30704.68,7331.08,161
3251,20251001,2,5,69742.73,23203.55,1098
3252,20251001,2,6,51160.3,24194.37,541
3253,20251001,3,1,53361.14,12601.36,444
3254,20251001,3,2,46712.8,15979.82,824
3255,20251001,3,3,10750.02,2509.84,685
3256,20251001,3,4,25270.28,5561.79,253
3257,20251001,3,5,33162.67,13095.34,1155
3258,20251001,3,6,59651.79,21495.5,908
3259,20251001,4,1,46430.64,19803.47,600
3260,20251001,4,2,28679.31,6986.37,595
3261,20251001,4,3,40335.52,14589.78,1200
3262,20251001,4,4,30078.39,9641.05,799
3263,20251001,4,5,27283.66,6738.26,781
3264,20251001,4,6,38857.38,12987.28,621
3265,20251001,5,1,39377.66,11406.72,517
3266,20251001,5,2,69652.62,20831.63,647
3267,20251001,5,3,29014.93,13209.74,982
3268,20251001,5,4,27744.53,11548.25,463
3269,20251001,5,5,57587.24,18336.03,583
3270,20251001,5,6,57583.94,16721.48,309
3271,20251001,6,1,33037.56,11737.22,970
3272,20251001,6,2,50981.8,12099.87,381
3273,20251001,6,3,42351.41,18665.25,1094
3274,20251001,6,4,23491.31,8147.19,204
3275,20251001,6,5,51849.51,13558.19,125
3276,20251001,6,6,16516.11,4606.08,735
3277,20251001,7,1,39104.61,16549.64,807
3278,20251001,7,2,16071.22,6175.85,234
3279,20251001,7,3,64021.51,21966.03,573
3280,20251001,7,4,57356.74,22311.07,189
3281,20251001,7,5,26307.23,12206.68,216
3282,20251001,7,6,13249.98,4489.69,766
3283,20251001,8,1,19221.97,8339.32,457
3284,20251001,8,2,8590.95,1949.05,358
3285,20251001,8,3,49500.84,23156.78,1004
3286,20251001,8,4,23597.73,10783.37,442
3287,20251001,8,5,17613.36,8415.4,1099
3288,20251001,8,6,14475.22,4458.55,127
3289,20251001,9,1,18500.99,8123.56,434
3290,20251001,9,2,14238.04,6128.69,626
3291,20251001,9,3,50752.16,15136.6,771
3292,20251001,9,4,54252.6,24070.03,582
3293,20251001,9,5,40322.4,17009.64,923
3294,20251001,9,6,45532.69,10273.8,1107
3295,20251001,10,1,21918.52,8777.9,738
3296,20251001,10,2,41880.82,15310.71,880
3297,20251001,10,3,56040.91,22805.41,601
3298,20251001,10,4,14652.24,4010.35,1169
3299,20251001,10,5,40118.65,18019.75,1171
3300,20251001,10,6,32781.77,12226.1,1087
3301,20251001,11,1,39367.08,15286.1,984
3302,20251001,11,2,44762.42,20658.68,469
3303,20251001,11,3,27401.82,9329.39,976
3304,20251001,11,4,26829.05,11273.85,992
3305,20251001,11,5,28552.83,7520.17,652
3306,20251001,11,6,33896.15,10332.36,594
3307,20251001,12,1,68597.42,30949.26,818
3308,20251001,12,2,19761.03,8773.67,612
3309,20251001,12,3,29096.87,11624.61,1156
3310,20251001,12,4,63297.72,25399.4,753
3311,20251001,12,5,48697.46,17084.02,1001
3312,20251001,12,6,22893.51,6631.34,913
3313,20251101,1,1,9628.56,2949.75,1138
3314,20251101,1,2,14245.14,5984.71,682
3315,20251101,1,3,8401.67,2758.02,116
3316,20251101,1,4,24296.32,8851.35,536
3317,20251101,1,5,26314.47,6826.6,1057
3318,20251101,1,6,27387.42,9921.98,248
3319,20251101,2,1,65332.02,30742.2,115
3320,20251101,2,2,41377.02,11166.24,666
3321,20251101,2,3,19297.15,7263.6,920
3322,20251101,2,4,47743.03,10656.09,565
3323,20251101,2,5,67773.62,29937.68,1104
3324,20251101,2,6,50896.81,14042.03,757
3325,20251101,3,1,26899.75,9604.89,908
3326,20251101,3,2,36902.67,15802.36,1195
3327,20251101,3,3,32613.79,10210.41,571
3328,20251101,3,4,46680.16,13415.94,785
3329,20251101,3,5,19961.18,5086.95,566
3330,20251101,3,6,18599.81,6073.17,530
3331,20251101,4,1,10761.08,2754.98,866
3332,20251101,4,2,23344.21,6053.9,399
3333,20251101,4,3,36462.89,13601.34,203
3334,20251101,4,4,52153.42,23952.53,155
3335,20251101,4,5,13588.95,5593.27,630
3336,20251101,4,6,59031.71,28145.93,730
3337,20251101,5,1,22662.42,5796.37,544
3338,20251101,5,2,71419.78,24709.16,649
3339,20251101,5,3,40746.52,18557.01,848
3340,20251101,5,4,62376.6,27781.32,758
3341,20251101,5,5,48416.52,20790.36,460
3342,20251101,5,6,30091.91,6876.38,507
3343,20251101,6,1,55794.56,24584.58,214
3344,20251101,6,2,36891.18,9513.85,281
3345,20251101,6,3,24056.72,7494.42,1115
3346,20251101,6,4,14673.34,4687.99,275
3347,20251101,6,5,63176.93,25072.82,979
3348,20251101,6,6,23435.95,9675.67,162
3349,20251101,7,1,65547.49,17385.26,319
3350,20251101,7,2,51877.99,17479.14,778
3351,20251101,7,3,43981.32,14033.81,442
3352,20251101,7,4,47214.36,15995.71,935
3353,20251101,7,5,25382.33,5672.88,226
3354,20251101,7,6,35854.8,16618.85,356
3355,20251101,8,1,27653.35,8966.94,531
3356,20251101,8,2,43662.32,9739.05,1160
3357,20251101,8,3,39224.27,9564.37,152
3358,20251101,8,4,16119.66,4459.18,154
3359,20251101,8,5,8040.94,2049.63,1054
3360,20251101,8,6,23152.65,10418.41,579
3361,20251101,9,1,9876.49,3333.16,1074
3362,20251101,9,2,8782.21,3054.24,891
3363,20251101,9,3,48080.22,11030.68,985
3364,20251101,9,4,41182.46,15251.61,219
3365,20251101,9,5,55486.37,21647.69,520
3366,20251101,9,6,46100.6,17169.88,937
3367,20251101,10,1,57619.77,14372.38,363
3368,20251101,10,2,45002.64,12704.51,988
3369,20251101,10,3,43687.96,20922.65,1033
3370,20251101,10,4,44706.17,21374.54,104
3371,20251101,10,5,66403.92,26224.38,82
3372,20251101,10,6,37920.12,11258.39,773
3373,20251101,11,1,12502.2,5377.93,112
3374,20251101,11,2,17645.88,6719.48,456
3375,20251101,11,3,43150.22,15959.93,1028
3376,20251101,11,4,20609.47,7029.82,285
3377,20251101,11,5,43707.7,12321.91,431
3378,20251101,11,6,56967.66,17515.83,429
3379,20251101,12,1,57759.63,25430.78,426
3380,20251101,12,2,46204.54,14182.91,615
3381,20251101,12,3,33865.21,11281.58,1091
3382,20251101,12,4,28954.82,10163.15,309
3383,20251101,12,5,22571.48,7269.65,282
3384,20251101,12,6,43498.53,10528.56,1080
3385,20251201,1,1,44565.39,19527.2,340
3386,20251201,1,2,45437.1,13563.04,1062
3387,20251201,1,3,58270.51,17675.06,1040
3388,20251201,1,4,18365.51,8259.72,1032
3389,20251201,1,5,28940.14,9860.11,374
3390,20251201,1,6,24544.99,10293.6,1191
3391,20251201,2,1,33623.28,8124.8,547
3392,20251201,2,2,46324.6,20415.11,1011
3393,20251201,2,3,28460.65,11951.71,705
3394,20251201,2,4,77952.62,29826.89,616
3395,20251201,2,5,41059.36,15768.66,378
3396,20251201,2,6,38894.38,12864.84,326
3397,20251201,3,1,17990.45,7246.69,517
3398,20251201,3,2,26617.45,7774.74,202
3399,20251201,3,3,51910.79,24609.57,653
3400,20251201,3,4,44970.38,14644.89,1189
3401,20251201,3,5,17781.05,5972.15,1006
3402,20251201,3,6,68181.29,32624.26,550
3403,20251201,4,1,18378.05,4477.14,235
3404,20251201,4,2,9447.82,2512.58,649
3405,20251201,4,3,20310.9,9612.6,379
3406,20251201,4,4,60158.51,16186.71,853
3407,20251201,4,5,62138.97,21143.52,189
3408,20251201,4,6,40671.51,13030.69,169
3409,20251201,5,1,23756.8,6335.36,593
3410,20251201,5,2,23742.01,9971.64,610
3411,20251201,5,3,59494.11,27160.89,118
3412,20251201,5,4,39253.76,11172.75,1066
3413,20251201,5,5,19715.7,8415.94,646
3414,20251201,5,6,40712.39,17212.93,940
3415,20251201,6,1,19791.51,9126.52,1139
3416,20251201,6,2,11248.25,3183.89,628
3417,20251201,6,3,45874.26,17702.47,644
3418,20251201,6,4,59128.65,27481.78,1151
3419,20251201,6,5,39867.77,13321.86,276
3420,20251201,6,6,15597.4,6985.13,101
3421,20251201,7,1,58465.21,22245.77,477
3422,20251201,7,2,38938.95,15078.04,680
3423,20251201,7,3,45083.19,14469.78,120
3424,20251201,7,4,10043.05,2594.35,1013
3425,20251201,7,5,10531.1,3265.83,952
3426,20251201,7,6,20171.35,6106.15,813
3427,20251201,8,1,36458.77,9505.74,175
3428,20251201,8,2,50223.4,14243.59,258
3429,20251201,8,3,35594.28,14969.87,740
3430,20251201,8,4,48263.85,17351.47,987
3431,20251201,8,5,29891.9,7643.64,201
3432,20251201,8,6,43009.66,15353.49,492
3433,20251201,9,1,37938.45,12281.55,251
3434,20251201,9,2,23287.94,10133.17,883
3435,20251201,9,3,21228.5,9898.79,578
3436,20251201,9,4,27274.67,11957.47,108
3437,20251201,9,5,42148.93,13342.55,651
3438,20251201,9,6,55282.84,12990.27,760
3439,20251201,10,1,28460.56,12340.88,746
3440,20251201,10,2,16779.2,6918.41,521
3441,20251201,10,3,60739.93,16624.7,428
3442,20251201,10,4,49493.22,14372.91,987
3443,20251201,10,5,13695.82,4909.74,1159
3444,20251201,10,6,67475.15,15991.0,118
3445,20251201,11,1,27976.68,9697.16,819
3446,20251201,11,2,28456.76,13458.9,796
3447,20251201,11,3,61870.52,21891.02,480
3448,20251201,11,4,32021.25,9200.28,793
3449,20251201,11,5,51189.69,14206.01,818
3450,20251201,11,6,37564.26,13848.77,282
3451,20251201,12,1,13611.24,4368.26,670
3452,20251201,12,2,19920.67,4563.92,587
3453,20251201,12,3,64921.62,15700.32,1172
3454,20251201,12,4,20002.37,6596.14,296
3455,20251201,12,5,36194.22,11138.45,353
3456,20251201,12,6,10806.52,2470.11,679
