SessionID,DateKey,CustomerKey,MarketingChannel,DeviceType,PageViews,DurationSeconds,ConvertedOrderNumber,CampaignCode
WEB-00004016,20220428,1024,Referral,Mobile,4,1058,,WINTER
WEB-00004017,20251108,793,Organic Search,Desktop,1,770,,NONE
WEB-00004018,20220202,1653,Email,Mobile,4,855,,BIKEPRO
WEB-00004019,20250821,1099,Social,Mobile,4,1109,SO-2023-682794,WELCOME
WEB-00004020,20250425,70,Direct,Tablet,3,230,,WINTER
WEB-00004021,20250105,1799,Referral,Mobile,7,94,,BIKEPRO
WEB-00004022,20241202,2,Referral,Tablet,1,627,,NONE
WEB-00004023,20220116,1296,Referral,Tablet,11,783,,NONE
WEB-00004024,20221230,1512,Referral,Tablet,4,163,,BIKEPRO
WEB-00004025,20241003,471,Social,Tablet,1,1678,SO-2025-605462,BIKEPRO
WEB-00004026,20231109,1567,Organic Search,Mobile,5,560,,SUMMER
WEB-00004027,20240914,740,Social,Mobile,2,1578,,WINTER
WEB-00004028,20241027,1406,Paid Search,Desktop,4,1049,,SUMMER
WEB-00004029,20231106,1328,Affiliate,Mobile,7,679,,WELCOME
WEB-00004030,20221207,851,Social,Tablet,2,95,,SUMMER
WEB-00004031,20240821,1586,Referral,Desktop,1,1081,SO-2023-899097,WINTER
WEB-00004032,20241117,537,Affiliate,Tablet,6,1095,,WELCOME
WEB-00004033,20220526,1888,Referral,Tablet,5,239,,SUMMER
WEB-00004034,20251027,1447,Social,Mobile,4,510,,VIP
WEB-00004035,20230125,751,Organic Search,Mobile,3,1632,,WINTER
WEB-00004036,20240415,370,Direct,Desktop,5,22,,SUMMER
WEB-00004037,20220124,1315,Affiliate,Tablet,1,1780,,WELCOME
WEB-00004038,20240412,380,Affiliate,Tablet,8,1345,,VIP
WEB-00004039,20240816,1206,Referral,Desktop,1,1483,,WELCOME
WEB-00004040,20220227,1222,Email,Tablet,4,709,,BIKEPRO
WEB-00004041,20221205,1924,Affiliate,Desktop,3,695,SO-2025-510541,NONE
WEB-00004042,20220819,1385,Organic Search,Mobile,5,803,,SUMMER
WEB-00004043,20220119,293,Social,Tablet,9,685,,WELCOME
WEB-00004044,20220730,1099,Paid Search,Tablet,4,564,,WINTER
WEB-00004045,20231026,362,Referral,Desktop,5,380,,BIKEPRO
WEB-00004046,20250915,1804,Referral,Tablet,3,884,,BIKEPRO
WEB-00004047,20250812,1679,Affiliate,Tablet,7,524,,NONE
WEB-00004048,20220328,79,Direct,Mobile,1,384,,WINTER
WEB-00004049,20230416,1966,Direct,Mobile,11,929,,SUMMER
WEB-00004050,20241025,654,Referral,Desktop,6,1575,,BIKEPRO
WEB-00004051,20250806,1663,Direct,Desktop,1,129,,SUMMER
WEB-00004052,20250710,52,Social,Mobile,4,1005,,VIP
WEB-00004053,20250714,761,Referral,Tablet,6,1559,,VIP
WEB-00004054,20221221,965,Paid Search,Desktop,3,816,,WINTER
WEB-00004055,20241009,1333,Direct,Mobile,1,189,SO-2025-224145,BIKEPRO
WEB-00004056,20230719,1324,Referral,Desktop,5,574,,WINTER
WEB-00004057,20220125,1113,Direct,Desktop,9,11,,SUMMER
WEB-00004058,20240617,184,Affiliate,Mobile,4,1681,,SUMMER
WEB-00004059,20240821,362,Affiliate,Desktop,8,1619,,NONE
WEB-00004060,20250508,726,Referral,Tablet,5,749,,WINTER
WEB-00004061,20250402,806,Paid Search,Tablet,7,1787,,WELCOME
WEB-00004062,20241028,1637,Organic Search,Tablet,6,312,,WINTER
WEB-00004063,20240126,822,Direct,Mobile,6,1220,SO-2025-414412,NONE
WEB-00004064,20240402,234,Social,Mobile,3,814,SO-2025-879617,SUMMER
WEB-00004065,20231230,1322,Referral,Mobile,2,675,,SUMMER
WEB-00004066,20231113,239,Affiliate,Tablet,2,330,,BIKEPRO
WEB-00004067,20220725,1645,Paid Search,Desktop,2,1679,,BIKEPRO
WEB-00004068,20220306,968,Affiliate,Tablet,4,1129,,NONE
WEB-00004069,20231006,1257,Paid Search,Mobile,4,1764,SO-2025-814440,NONE
WEB-00004070,20250913,1877,Referral,Tablet,9,272,,NONE
WEB-00004071,20220317,1934,Organic Search,Desktop,1,1629,,BIKEPRO
WEB-00004072,20251124,1215,Organic Search,Mobile,5,716,,SUMMER
WEB-00004073,20230216,502,Direct,Tablet,6,1743,,WELCOME
WEB-00004074,20220807,481,Direct,Tablet,1,1008,,WINTER
WEB-00004075,20231230,1643,Social,Desktop,7,295,,BIKEPRO
WEB-00004076,20250613,1993,Direct,Tablet,7,1223,SO-2023-304443,SUMMER
WEB-00004077,20250127,49,Direct,Tablet,6,105,,BIKEPRO
WEB-00004078,20231014,1514,Social,Mobile,9,1208,,WELCOME
WEB-00004079,20250917,1447,Affiliate,Tablet,7,1723,SO-2023-530922,WINTER
WEB-00004080,20241231,1305,Paid Search,Mobile,3,1060,SO-2023-469838,WELCOME
WEB-00004081,20220304,1377,Organic Search,Mobile,8,1229,,WINTER
WEB-00004082,20230121,649,Referral,Desktop,8,538,,NONE
WEB-00004083,20250807,1680,Direct,Tablet,4,48,,BIKEPRO
WEB-00004084,20240901,187,Organic Search,Tablet,3,142,,BIKEPRO
WEB-00004085,20240719,641,Organic Search,Tablet,5,42,,WELCOME
WEB-00004086,20220428,1204,Organic Search,Mobile,2,1741,,VIP
WEB-00004087,20220312,831,Paid Search,Desktop,2,1528,SO-2023-245470,WELCOME
WEB-00004088,20221122,1604,Referral,Mobile,7,609,,SUMMER
WEB-00004089,20230625,670,Social,Desktop,5,347,,WINTER
WEB-00004090,20241229,993,Social,Tablet,4,1649,,NONE
WEB-00004091,20240329,1384,Email,Desktop,2,133,,WINTER
WEB-00004092,20221219,425,Direct,Desktop,4,117,,VIP
WEB-00004093,20250418,837,Direct,Desktop,4,993,,NONE
WEB-00004094,20230409,1325,Email,Desktop,7,159,,WINTER
WEB-00004095,20220405,804,Organic Search,Tablet,1,90,SO-2023-966777,SUMMER
WEB-00004096,20251206,1433,Direct,Mobile,6,1771,,SUMMER
WEB-00004097,20250921,801,Organic Search,Desktop,8,479,SO-2022-675624,SUMMER
WEB-00004098,20220521,661,Social,Tablet,1,513,,BIKEPRO
WEB-00004099,20250209,1579,Social,Tablet,10,1419,SO-2024-263475,BIKEPRO
WEB-00004100,20230309,401,Email,Desktop,6,1398,,WINTER
WEB-00004101,20230726,1879,Email,Desktop,4,879,SO-2025-463774,BIKEPRO
WEB-00004102,20230126,82,Direct,Desktop,8,490,,WINTER
WEB-00004103,20241023,1885,Affiliate,Tablet,7,366,,SUMMER
WEB-00004104,20230425,223,Affiliate,Desktop,3,876,SO-2024-976994,BIKEPRO
WEB-00004105,20250409,1271,Social,Desktop,8,1390,,BIKEPRO
WEB-00004106,20240519,1083,Referral,Tablet,1,658,,BIKEPRO
WEB-00004107,20230922,1940,Paid Search,Tablet,6,1266,,BIKEPRO
WEB-00004108,20230415,414,Organic Search,Desktop,6,312,,WELCOME
WEB-00004109,20220901,178,Direct,Mobile,2,1425,,NONE
WEB-00004110,20240107,762,Paid Search,Mobile,1,122,SO-2022-513971,WELCOME
WEB-00004111,20250904,390,Affiliate,Desktop,1,201,,NONE
WEB-00004112,20250713,1045,Affiliate,Tablet,1,1730,,WINTER
WEB-00004113,20230717,38,Social,Tablet,2,546,,NONE
WEB-00004114,20230510,1048,Paid Search,Desktop,3,1335,,WINTER
WEB-00004115,20230224,330,Organic Search,Mobile,6,917,,BIKEPRO
WEB-00004116,20250718,1241,Social,Mobile,2,1487,SO-2023-354567,WELCOME
WEB-00004117,20220524,1615,Direct,Tablet,5,173,,BIKEPRO
WEB-00004118,20241101,1455,Direct,Tablet,2,648,,WELCOME
WEB-00004119,20221005,737,Paid Search,Tablet,1,104,,VIP
WEB-00004120,20240924,576,Social,Desktop,8,1499,,NONE
WEB-00004121,20220711,958,Organic Search,Mobile,2,1375,SO-2025-700100,SUMMER
WEB-00004122,20250215,266,Organic Search,Desktop,4,1517,,WELCOME
WEB-00004123,20241128,1,Email,Desktop,4,1123,SO-2024-283528,WINTER
WEB-00004124,20220817,458,Referral,Mobile,6,1460,SO-2023-350700,VIP
WEB-00004125,20230315,1720,Paid Search,Desktop,4,950,,VIP
WEB-00004126,20250327,844,Affiliate,Tablet,5,30,SO-2022-487422,SUMMER
WEB-00004127,20230110,105,Direct,Mobile,7,1324,,NONE
WEB-00004128,20250710,1812,Direct,Mobile,1,1184,SO-2024-425570,WELCOME
WEB-00004129,20230818,1349,Referral,Tablet,4,1031,,SUMMER
WEB-00004130,20250412,1046,Direct,Mobile,6,1547,,SUMMER
WEB-00004131,20241101,295,Paid Search,Desktop,8,1758,,NONE
WEB-00004132,20240620,527,Referral,Mobile,7,655,,VIP
WEB-00004133,20250117,1196,Direct,Mobile,5,256,SO-2024-434187,NONE
WEB-00004134,20220114,1254,Referral,Tablet,5,848,,SUMMER
WEB-00004135,20230623,681,Social,Tablet,6,48,,SUMMER
WEB-00004136,20250914,664,Organic Search,Mobile,8,268,SO-2024-947761,NONE
WEB-00004137,20221013,320,Organic Search,Mobile,4,1397,,WELCOME
WEB-00004138,20220716,252,Referral,Desktop,1,1697,,SUMMER
WEB-00004139,20250715,1383,Direct,Tablet,3,1624,,WELCOME
WEB-00004140,20240407,1768,Referral,Tablet,7,1275,,BIKEPRO
WEB-00004141,20240712,432,Direct,Desktop,1,361,SO-2024-938797,BIKEPRO
WEB-00004142,20250823,1992,Direct,Tablet,5,1604,,SUMMER
WEB-00004143,20241127,816,Direct,Tablet,2,1070,,WELCOME
WEB-00004144,20231210,1306,Social,Mobile,9,1162,,NONE
WEB-00004145,20240119,697,Direct,Tablet,2,1603,,NONE
WEB-00004146,20231122,1945,Organic Search,Desktop,7,1598,,BIKEPRO
WEB-00004147,20230315,1557,Social,Desktop,2,102,,NONE
WEB-00004148,20240327,244,Social,Desktop,9,337,,VIP
WEB-00004149,20241016,1068,Referral,Desktop,4,1570,,NONE
WEB-00004150,20221017,719,Direct,Desktop,7,1193,,SUMMER
WEB-00004151,20230618,1394,Referral,Desktop,4,1075,,BIKEPRO
WEB-00004152,20230605,1312,Organic Search,Desktop,3,482,,SUMMER
WEB-00004153,20231024,709,Organic Search,Desktop,7,278,,VIP
WEB-00004154,20221215,151,Paid Search,Desktop,8,1388,,WELCOME
WEB-00004155,20240810,319,Social,Desktop,8,772,,VIP
WEB-00004156,20220712,1711,Paid Search,Mobile,1,73,,BIKEPRO
WEB-00004157,20220304,,Affiliate,Desktop,7,860,,WELCOME
WEB-00004158,20250514,29,Referral,Mobile,1,1617,,NONE
WEB-00004159,20241023,457,Social,Tablet,5,1223,,VIP
WEB-00004160,20250920,1692,Email,Tablet,4,736,SO-2024-682398,VIP
WEB-00004161,20221208,1736,Direct,Mobile,2,476,,NONE
WEB-00004162,20220627,1263,Email,Desktop,1,967,SO-2025-384997,WINTER
WEB-00004163,20230610,41,Email,Desktop,2,591,,WELCOME
WEB-00004164,20230408,28,Organic Search,Desktop,8,1464,,BIKEPRO
WEB-00004165,20220702,782,Referral,Desktop,4,556,,NONE
WEB-00004166,20251105,1423,Referral,Tablet,8,707,,VIP
WEB-00004167,20220222,1655,Direct,Desktop,3,1526,,WELCOME
WEB-00004168,20220513,1746,Email,Desktop,5,441,,SUMMER
WEB-00004169,20220829,1787,Social,Mobile,6,106,,NONE
WEB-00004170,20240227,963,Social,Mobile,7,619,SO-2025-145689,WELCOME
WEB-00004171,20220808,1456,Social,Tablet,6,1787,,WINTER
WEB-00004172,20250516,202,Direct,Mobile,6,1608,,WELCOME
WEB-00004173,20220712,1712,Paid Search,Desktop,5,586,,NONE
WEB-00004174,20230605,1002,Direct,Mobile,3,432,SO-2023-748104,WELCOME
WEB-00004175,20230622,370,Affiliate,Tablet,8,423,,SUMMER
WEB-00004176,20251229,1031,Social,Mobile,8,1247,SO-2024-241448,BIKEPRO
WEB-00004177,20250401,1055,Paid Search,Mobile,8,240,,WELCOME
WEB-00004178,20240215,1279,Direct,Mobile,2,1516,,NONE
WEB-00004179,20230627,149,Organic Search,Mobile,4,1401,,WINTER
WEB-00004180,20240703,1191,Paid Search,Desktop,5,569,,VIP
WEB-00004181,20230927,1274,Direct,Tablet,1,101,,VIP
WEB-00004182,20231212,1090,Social,Tablet,5,1107,,SUMMER
WEB-00004183,20241112,1083,Organic Search,Mobile,6,1494,,SUMMER
WEB-00004184,20251229,442,Paid Search,Desktop,9,146,,BIKEPRO
WEB-00004185,20240128,1650,Direct,Mobile,5,559,,NONE
WEB-00004186,20220930,1399,Direct,Desktop,2,71,,BIKEPRO
WEB-00004187,20250222,1820,Organic Search,Tablet,3,1516,,SUMMER
WEB-00004188,20241026,1856,Organic Search,Tablet,7,1534,,BIKEPRO
WEB-00004189,20221029,1382,Paid Search,Desktop,4,1136,,WINTER
WEB-00004190,20221001,376,Paid Search,Tablet,8,1430,SO-2023-194190,WINTER
WEB-00004191,20240610,440,Affiliate,Tablet,2,1189,SO-2024-172589,VIP
WEB-00004192,20250611,1100,Referral,Tablet,6,179,SO-2025-343373,NONE
WEB-00004193,20241215,1055,Referral,Tablet,4,357,,NONE
WEB-00004194,20230321,1725,Organic Search,Tablet,1,560,SO-2025-843662,SUMMER
WEB-00004195,20220818,1749,Referral,Mobile,3,497,SO-2025-184517,NONE
WEB-00004196,20230615,1209,Organic Search,Mobile,9,94,,SUMMER
WEB-00004197,20251102,345,Referral,Desktop,2,61,SO-2023-991604,WELCOME
WEB-00004198,20230327,1808,Affiliate,Tablet,7,1449,,WELCOME
WEB-00004199,20220218,532,Email,Desktop,1,20,,WELCOME
WEB-00004200,20250206,40,Organic Search,Desktop,2,1447,,NONE
WEB-00004201,20231111,565,Direct,Desktop,6,369,,BIKEPRO
WEB-00004202,20240607,20,Affiliate,Mobile,5,1086,,WELCOME
WEB-00004203,20250823,461,Affiliate,Tablet,8,31,,WINTER
WEB-00004204,20251028,939,Organic Search,Tablet,6,157,SO-2025-298451,BIKEPRO
WEB-00004205,20220204,270,Paid Search,Desktop,6,1477,,VIP
WEB-00004206,20221121,284,Referral,Desktop,1,289,,VIP
WEB-00004207,20250508,1848,Affiliate,Desktop,8,1783,,WINTER
WEB-00004208,20240719,1353,Affiliate,Desktop,5,383,,NONE
WEB-00004209,20221212,1190,Social,Desktop,1,803,SO-2023-839001,SUMMER
WEB-00004210,20250114,977,Affiliate,Tablet,5,890,,VIP
WEB-00004211,20220718,784,Email,Mobile,4,1630,,WELCOME
WEB-00004212,20250518,1098,Affiliate,Desktop,11,645,,VIP
WEB-00004213,20220813,221,Referral,Desktop,1,1277,,WINTER
WEB-00004214,20230724,1464,Referral,Desktop,1,688,,NONE
WEB-00004215,20250817,481,Email,Mobile,10,130,SO-2022-650560,VIP
WEB-00004216,20240917,201,Social,Mobile,6,495,SO-2024-390582,WELCOME
WEB-00004217,20240420,1716,Direct,Mobile,5,96,,VIP
WEB-00004218,20220724,34,Direct,Desktop,6,57,SO-2025-266189,WINTER
WEB-00004219,20230927,454,Affiliate,Tablet,6,557,SO-2024-530908,VIP
WEB-00004220,20240731,1570,Email,Mobile,6,1477,,VIP
WEB-00004221,20251220,900,Organic Search,Mobile,6,1676,,SUMMER
WEB-00004222,20250928,614,Organic Search,Desktop,9,1748,,WINTER
WEB-00004223,20230531,1430,Email,Mobile,1,1404,,SUMMER
WEB-00004224,20240507,1578,Direct,Mobile,6,1165,,WINTER
WEB-00004225,20230629,1552,Organic Search,Tablet,12,1739,,SUMMER
WEB-00004226,20220514,1192,Social,Desktop,5,1753,,WINTER
WEB-00004227,20240726,1802,Social,Mobile,3,17,,WINTER
WEB-00004228,20240909,1188,Direct,Mobile,5,1354,,NONE
WEB-00004229,20250807,1621,Organic Search,Desktop,4,43,,NONE
WEB-00004230,20241019,1287,Referral,Tablet,3,733,,WINTER
WEB-00004231,20240430,1517,Direct,Tablet,6,442,,WINTER
WEB-00004232,20231206,1833,Email,Desktop,4,557,,SUMMER
WEB-00004233,20240108,1144,Referral,Tablet,8,303,,NONE
WEB-00004234,20221025,1511,Organic Search,Mobile,3,1510,,BIKEPRO
WEB-00004235,20241223,244,Direct,Desktop,1,1140,SO-2025-427390,WINTER
WEB-00004236,20250722,984,Affiliate,Tablet,8,433,,NONE
WEB-00004237,20220829,1515,Organic Search,Tablet,3,1506,SO-2024-967299,VIP
WEB-00004238,20220716,1518,Organic Search,Desktop,6,973,,WELCOME
WEB-00004239,20250728,75,Email,Desktop,1,1588,,WELCOME
WEB-00004240,20240714,757,Email,Mobile,3,562,,VIP
WEB-00004241,20240621,1817,Referral,Desktop,5,366,,VIP
WEB-00004242,20250618,1558,Referral,Mobile,2,472,SO-2023-711238,VIP
WEB-00004243,20220707,55,Paid Search,Desktop,6,55,,WELCOME
WEB-00004244,20220429,946,Email,Desktop,5,159,,SUMMER
WEB-00004245,20221104,442,Social,Mobile,3,96,,WINTER
WEB-00004246,20220711,629,Email,Desktop,4,22,SO-2025-539428,WELCOME
WEB-00004247,20230122,694,Direct,Tablet,6,909,,VIP
WEB-00004248,20220303,404,Referral,Tablet,6,470,,NONE
WEB-00004249,20240428,1652,Referral,Mobile,6,998,,WINTER
WEB-00004250,20240601,479,Social,Mobile,3,1254,,SUMMER
WEB-00004251,20220919,1323,Affiliate,Mobile,5,1625,,WINTER
WEB-00004252,20230727,737,Email,Mobile,4,1307,SO-2024-166432,VIP
WEB-00004253,20220510,1983,Paid Search,Tablet,4,1382,SO-2023-324009,WELCOME
WEB-00004254,20221231,1855,Direct,Desktop,8,321,SO-2024-770593,VIP
WEB-00004255,20220219,804,Affiliate,Desktop,5,755,,VIP
WEB-00004256,20251119,104,Referral,Tablet,6,922,,WINTER
WEB-00004257,20230910,1654,Email,Tablet,5,1046,,BIKEPRO
WEB-00004258,20220706,480,Direct,Mobile,3,397,,WELCOME
WEB-00004259,20240223,602,Organic Search,Desktop,7,181,,BIKEPRO
WEB-00004260,20240730,1632,Direct,Tablet,5,1557,,VIP
WEB-00004261,20230524,760,Social,Tablet,6,1701,,WINTER
WEB-00004262,20230611,271,Social,Desktop,3,588,,WINTER
WEB-00004263,20230326,1235,Paid Search,Desktop,1,60,SO-2025-758499,VIP
WEB-00004264,20240513,949,Email,Mobile,5,1265,,VIP
WEB-00004265,20220820,1606,Organic Search,Tablet,5,467,SO-2024-556447,WINTER
WEB-00004266,20231022,889,Organic Search,Mobile,6,1641,,NONE
WEB-00004267,20220220,22,Direct,Tablet,2,62,,WELCOME
WEB-00004268,20230311,806,Organic Search,Tablet,6,1318,,WINTER
WEB-00004269,20221009,1407,Organic Search,Tablet,5,201,,SUMMER
WEB-00004270,20241005,1826,Social,Mobile,10,1776,SO-2023-622378,WELCOME
WEB-00004271,20250204,1170,Paid Search,Tablet,7,629,,WINTER
WEB-00004272,20231012,475,Social,Desktop,7,1668,,WINTER
WEB-00004273,20240103,1083,Organic Search,Tablet,1,774,SO-2022-372483,BIKEPRO
WEB-00004274,20241130,377,Email,Desktop,7,688,,VIP
WEB-00004275,20240609,1323,Social,Mobile,9,564,,NONE
WEB-00004276,20250602,1690,Social,Desktop,4,1507,SO-2024-477987,WINTER
WEB-00004277,20220208,427,Paid Search,Desktop,1,492,SO-2025-266733,SUMMER
WEB-00004278,20250414,874,Social,Desktop,6,930,,SUMMER
WEB-00004279,20251026,435,Paid Search,Tablet,8,479,,WINTER
WEB-00004280,20221220,150,Paid Search,Desktop,6,538,,WELCOME
WEB-00004281,20250516,1576,Referral,Mobile,4,794,,SUMMER
WEB-00004282,20250914,1260,Paid Search,Desktop,7,273,SO-2023-234825,VIP
WEB-00004283,20250417,1620,Organic Search,Tablet,1,1128,,WINTER
WEB-00004284,20240320,159,Organic Search,Mobile,1,71,SO-2023-698257,BIKEPRO
WEB-00004285,20251012,1462,Direct,Tablet,4,1405,,WELCOME
WEB-00004286,20250224,1482,Referral,Tablet,1,241,,WINTER
WEB-00004287,20241220,1586,Paid Search,Desktop,3,269,,WELCOME
WEB-00004288,20240817,1907,Social,Mobile,7,712,,WELCOME
WEB-00004289,20230701,799,Social,Mobile,5,1422,SO-2025-798373,WINTER
WEB-00004290,20231007,1645,Affiliate,Mobile,8,587,,WELCOME
WEB-00004291,20251217,920,Affiliate,Desktop,3,447,,WINTER
WEB-00004292,20220603,1521,Referral,Tablet,1,1164,,WINTER
WEB-00004293,20241105,1796,Referral,Desktop,4,1045,,WELCOME
WEB-00004294,20250710,1453,Social,Mobile,1,501,,BIKEPRO
WEB-00004295,20240704,299,Referral,Mobile,9,1743,,NONE
WEB-00004296,20251118,204,Email,Tablet,3,1622,,VIP
WEB-00004297,20240927,950,Affiliate,Mobile,9,1462,SO-2025-366164,WINTER
WEB-00004298,20241011,1320,Social,Desktop,5,464,,WELCOME
WEB-00004299,20220809,1689,Referral,Tablet,3,221,,VIP
WEB-00004300,20221227,1025,Referral,Mobile,1,1081,,WELCOME
WEB-00004301,20241028,783,Organic Search,Tablet,1,1731,,WELCOME
WEB-00004302,20240815,396,Affiliate,Tablet,7,672,,VIP
WEB-00004303,20230617,1717,Social,Tablet,5,1434,,SUMMER
WEB-00004304,20241001,539,Email,Desktop,3,1243,,NONE
WEB-00004305,20240509,1307,Direct,Desktop,2,1481,SO-2025-960619,VIP
WEB-00004306,20230528,851,Direct,Desktop,2,1759,,SUMMER
WEB-00004307,20250612,1292,Email,Tablet,4,954,,WELCOME
WEB-00004308,20240210,492,Paid Search,Desktop,4,123,,BIKEPRO
WEB-00004309,20251108,518,Email,Mobile,5,26,,SUMMER
WEB-00004310,20231123,713,Email,Tablet,7,670,,WINTER
WEB-00004311,20240208,1304,Organic Search,Tablet,9,251,,BIKEPRO
WEB-00004312,20230609,1207,Paid Search,Mobile,2,1579,,BIKEPRO
WEB-00004313,20230628,529,Paid Search,Desktop,5,781,SO-2025-746628,BIKEPRO
WEB-00004314,20221229,275,Affiliate,Mobile,1,1062,SO-2025-358715,BIKEPRO
WEB-00004315,20231027,436,Organic Search,Tablet,5,1469,SO-2025-820077,SUMMER
WEB-00004316,20220602,541,Social,Tablet,5,836,,WINTER
WEB-00004317,20241024,1901,Paid Search,Desktop,7,892,,WINTER
WEB-00004318,20231021,978,Affiliate,Desktop,1,1301,,NONE
WEB-00004319,20231202,148,Social,Mobile,6,1701,SO-2024-468937,BIKEPRO
WEB-00004320,20231225,1263,Direct,Tablet,6,1282,,BIKEPRO
WEB-00004321,20230212,470,Affiliate,Tablet,2,1288,,VIP
WEB-00004322,20241013,502,Email,Desktop,7,99,,VIP
WEB-00004323,20240117,818,Paid Search,Mobile,2,552,,NONE
WEB-00004324,20250505,931,Affiliate,Desktop,6,1376,,SUMMER
WEB-00004325,20251015,437,Referral,Mobile,4,1179,,WELCOME
WEB-00004326,20251121,83,Affiliate,Mobile,1,1400,,WELCOME
WEB-00004327,20241115,905,Email,Mobile,2,413,,WELCOME
WEB-00004328,20231229,803,Email,Mobile,3,1781,,NONE
WEB-00004329,20230506,1052,Paid Search,Tablet,6,373,,WINTER
WEB-00004330,20230509,1302,Referral,Desktop,1,72,,BIKEPRO
WEB-00004331,20240413,1995,Direct,Mobile,2,13,,BIKEPRO
WEB-00004332,20230111,212,Paid Search,Mobile,4,1622,,WINTER
WEB-00004333,20240713,1595,Organic Search,Desktop,1,816,,BIKEPRO
WEB-00004334,20231002,1287,Email,Desktop,2,733,,SUMMER
WEB-00004335,20230720,1634,Affiliate,Mobile,5,1649,SO-2023-185665,NONE
WEB-00004336,20250124,722,Referral,Desktop,6,438,SO-2022-355700,WELCOME
WEB-00004337,20220608,1908,Direct,Desktop,1,1200,,BIKEPRO
WEB-00004338,20230724,434,Organic Search,Tablet,2,254,,VIP
WEB-00004339,20230512,895,Direct,Tablet,4,479,,VIP
WEB-00004340,20221215,1644,Paid Search,Mobile,1,113,,VIP
WEB-00004341,20240706,1674,Paid Search,Desktop,4,144,,SUMMER
WEB-00004342,20220630,1991,Paid Search,Mobile,5,1182,SO-2024-998018,BIKEPRO
WEB-00004343,20231229,1595,Referral,Tablet,3,762,,VIP
WEB-00004344,20221001,786,Social,Desktop,1,1456,,VIP
WEB-00004345,20240705,593,Direct,Desktop,7,1153,,BIKEPRO
WEB-00004346,20230218,383,Paid Search,Tablet,3,944,,NONE
WEB-00004347,20221211,85,Organic Search,Desktop,2,189,,BIKEPRO
WEB-00004348,20221007,1109,Referral,Desktop,1,378,,VIP
WEB-00004349,20241101,1629,Direct,Mobile,2,383,,SUMMER
WEB-00004350,20230912,624,Paid Search,Desktop,1,676,SO-2025-245257,WINTER
WEB-00004351,20231105,625,Organic Search,Mobile,1,1260,,WELCOME
WEB-00004352,20240516,1427,Direct,Desktop,2,371,,SUMMER
WEB-00004353,20240201,187,Affiliate,Desktop,3,97,,BIKEPRO
WEB-00004354,20241205,584,Social,Mobile,4,1415,,NONE
WEB-00004355,20230106,419,Affiliate,Desktop,1,1501,,NONE
WEB-00004356,20220421,838,Affiliate,Mobile,4,1514,,SUMMER
WEB-00004357,20220320,490,Organic Search,Mobile,2,1502,,VIP
WEB-00004358,20231020,1522,Referral,Tablet,9,1667,,VIP
WEB-00004359,20250321,351,Paid Search,Tablet,6,54,SO-2022-350986,BIKEPRO
WEB-00004360,20241223,378,Organic Search,Desktop,3,1661,,BIKEPRO
WEB-00004361,20230304,723,Affiliate,Tablet,6,115,,WINTER
WEB-00004362,20230620,593,Referral,Desktop,1,1130,SO-2024-279137,WINTER
WEB-00004363,20231028,1529,Referral,Desktop,1,241,,VIP
WEB-00004364,20220905,1574,Affiliate,Tablet,8,306,,SUMMER
WEB-00004365,20250612,503,Organic Search,Mobile,2,479,,WINTER
WEB-00004366,20230411,1096,Organic Search,Tablet,6,464,SO-2025-155126,SUMMER
WEB-00004367,20240229,66,Social,Tablet,4,1485,,VIP
WEB-00004368,20251219,459,Referral,Mobile,3,953,,SUMMER
WEB-00004369,20240615,232,Referral,Tablet,3,622,,NONE
WEB-00004370,20240416,1251,Direct,Desktop,3,497,,WINTER
WEB-00004371,20220315,677,Referral,Mobile,5,1700,,VIP
WEB-00004372,20250125,1362,Affiliate,Tablet,6,1144,,SUMMER
WEB-00004373,20250810,1890,Referral,Desktop,4,458,,NONE
WEB-00004374,20251028,833,Email,Mobile,1,20,,NONE
WEB-00004375,20240319,1047,Organic Search,Desktop,6,553,,VIP
WEB-00004376,20250809,1355,Affiliate,Tablet,3,1332,,WINTER
WEB-00004377,20250430,522,Affiliate,Tablet,10,1437,,BIKEPRO
WEB-00004378,20220706,538,Affiliate,Desktop,3,1195,,VIP
WEB-00004379,20220929,1134,Referral,Tablet,5,590,SO-2024-534980,BIKEPRO
WEB-00004380,20220415,1228,Email,Tablet,7,422,SO-2022-648399,BIKEPRO
WEB-00004381,20250525,1749,Referral,Desktop,5,1154,,SUMMER
WEB-00004382,20240327,1001,Direct,Tablet,4,1476,,WINTER
WEB-00004383,20240521,1200,Direct,Desktop,4,1244,,SUMMER
WEB-00004384,20220817,614,Paid Search,Tablet,7,16,SO-2025-875812,NONE
WEB-00004385,20251128,780,Referral,Mobile,4,1262,,WELCOME
